Sample,X,Y,Z
571,-0.1166992188,-0.0004882812,0.8767089844
572,-0.1120605469,-0.0026855469,0.8703613281
573,-0.1110839844,-0.0007324219,0.8791503906
574,-0.1137695312,0.0009765625,0.8740234375
575,-0.1166992188,0.0026855469,0.8774414062
576,-0.1145019531,0.0021972656,0.8759765625
577,-0.1157226562,0.0051269531,0.8891601562
578,-0.1135253906,0.0102539062,0.8854980469
579,-0.1083984375,0.0058593750,0.8764648438
580,-0.1137695312,0.0024414062,0.8864746094
581,-0.1232910156,0.0109863281,0.8947753906
582,-0.1235351562,0.0061035156,0.8928222656
583,-0.1264648438,0.0009765625,0.8823242188
584,-0.1308593750,0.0002441406,0.8891601562
585,-0.1311035156,-0.0031738281,0.8903808594
586,-0.1337890625,-0.0031738281,0.8874511719
587,-0.1286621094,-0.0053710938,0.8828125000
588,-0.1293945312,-0.0122070312,0.8928222656
589,-0.1164550781,-0.0083007812,0.8896484375
590,-0.1118164062,-0.0078125000,0.9096679688
591,-0.1108398438,-0.0097656250,0.9094238281
592,-0.1076660156,-0.0097656250,0.9157714844
593,-0.1103515625,-0.0048828125,0.9199218750
594,-0.1176757812,-0.0029296875,0.9147949219
595,-0.1130371094,0.0019531250,0.9226074219
596,-0.0961914062,0.0061035156,0.9279785156
597,-0.0905761719,0.0178222656,0.9306640625
598,-0.0932617188,0.0085449219,0.9489746094
599,-0.1005859375,0.0146484375,0.9567871094
600,-0.1159667969,0.0104980469,0.9604492188
601,-0.1240234375,0.0029296875,0.9562988281
602,-0.1245117188,0.0061035156,0.9489746094
603,-0.1269531250,0.0019531250,0.9519042969
604,-0.1242675781,-0.0007324219,0.9582519531
605,-0.1350097656,0.0053710938,0.9565429688
606,-0.2004394531,0.0146484375,0.9621582031
607,-0.1823730469,0.0041503906,0.9650878906
608,-0.1533203125,-0.0017089844,0.9836425781
609,-0.1257324219,-0.0073242188,0.9787597656
610,-0.1054687500,-0.0061035156,0.9931640625
611,-0.0920410156,-0.0087890625,0.9787597656
612,-0.0876464844,-0.0065917969,1.0043945312
613,-0.0805664062,0.0036621094,0.9992675781
614,-0.0803222656,0.0087890625,1.0007324219
615,-0.0866699219,0.0107421875,0.9919433594
616,-0.0908203125,0.0190429688,0.9733886719
617,-0.0947265625,0.0056152344,0.9543457031
618,-0.0954589844,0.0053710938,0.9421386719
619,-0.0878906250,0.0122070312,0.9548339844
620,-0.0864257812,0.0048828125,0.9580078125
621,-0.0791015625,0.0131835938,0.9675292969
622,-0.0690917969,0.0141601562,0.9716796875
623,-0.0634765625,0.0175781250,0.9663085938
624,-0.0598144531,0.0046386719,0.9758300781
625,-0.0463867188,0.0039062500,0.9763183594
626,-0.0366210938,0.0004882812,0.9604492188
627,-0.0334472656,0.0024414062,0.9609375000
628,-0.0151367188,0.0014648438,0.9421386719
629,-0.0112304688,0.0048828125,0.9384765625
630,-0.0087890625,0.0007324219,0.9343261719
631,-0.0021972656,0.0070800781,0.9289550781
632,0.0212402344,0.0239257812,0.9238281250
633,-0.0026855469,0.0100097656,0.9121093750
634,0.0065917969,0.0144042969,0.9130859375
635,0.0083007812,0.0148925781,0.9057617188
636,0.0124511719,0.0190429688,0.9077148438
637,0.0209960938,0.0224609375,0.9030761719
638,0.0249023438,0.0166015625,0.9074707031
639,0.0378417969,0.0129394531,0.9130859375
640,0.0375976562,0.0117187500,0.9145507812
641,0.0432128906,0.0051269531,0.9052734375
642,0.0385742188,-0.0007324219,0.9025878906
643,0.0332031250,-0.0004882812,0.9018554688
644,0.0305175781,-0.0095214844,0.9162597656
645,0.0334472656,-0.0119628906,0.9157714844
646,0.0390625000,-0.0163574219,0.9162597656
647,0.0463867188,-0.0166015625,0.9040527344
648,0.0529785156,-0.0209960938,0.9060058594
649,0.0595703125,-0.0249023438,0.8962402344
650,0.0642089844,-0.0300292969,0.8842773438
651,0.0573730469,-0.0349121094,0.9042968750
652,0.0534667969,-0.0361328125,0.9018554688
653,0.0593261719,-0.0422363281,0.8842773438
654,0.0644531250,-0.0397949219,0.8828125000
655,0.0778808594,-0.0327148438,0.8720703125
656,0.0886230469,-0.0292968750,0.8789062500
657,0.0942382812,-0.0263671875,0.8879394531
658,0.1018066406,-0.0288085938,0.8698730469
659,0.1086425781,-0.0195312500,0.8579101562
660,0.1264648438,-0.0097656250,0.8449707031
661,0.1347656250,-0.0122070312,0.8395996094
662,0.1442871094,-0.0073242188,0.8325195312
663,0.1550292969,-0.0014648438,0.8417968750
664,0.1608886719,0.0014648438,0.8413085938
665,0.1706542969,0.0024414062,0.8496093750
666,0.1762695312,0.0097656250,0.8349609375
667,0.1835937500,0.0109863281,0.8352050781
668,0.1850585938,0.0061035156,0.8325195312
669,0.1889648438,0.0075683594,0.8208007812
670,0.1960449219,0.0068359375,0.8098144531
671,0.2045898438,0.0036621094,0.8139648438
672,0.2062988281,0.0104980469,0.8166503906
673,0.2058105469,0.0048828125,0.8186035156
674,0.2114257812,0.0053710938,0.8125000000
675,0.2133789062,0.0009765625,0.8015136719
676,0.2294921875,0.0053710938,0.8088378906
677,0.2299804688,0.0075683594,0.8078613281
678,0.2380371094,0.0085449219,0.8020019531
679,0.2431640625,0.0083007812,0.8076171875
680,0.2480468750,0.0068359375,0.8146972656
681,0.2565917969,0.0034179688,0.8103027344
682,0.2607421875,0.0061035156,0.8251953125
683,0.2712402344,0.0019531250,0.8176269531
684,0.2712402344,0.0039062500,0.8242187500
685,0.2753906250,0.0114746094,0.8137207031
686,0.2800292969,0.0131835938,0.8149414062
687,0.2883300781,0.0236816406,0.8041992188
688,0.2949218750,0.0175781250,0.8083496094
689,0.2941894531,0.0175781250,0.8017578125
690,0.3015136719,0.0170898438,0.7897949219
691,0.3010253906,0.0168457031,0.7856445312
692,0.3041992188,0.0222167969,0.7766113281
693,0.3105468750,0.0207519531,0.7746582031
694,0.3166503906,0.0302734375,0.7729492188
695,0.3188476562,0.0268554688,0.7836914062
696,0.3198242188,0.0346679688,0.7829589844
697,0.3251953125,0.0349121094,0.7805175781
698,0.3371582031,0.0312500000,0.7819824219
699,0.3359375000,0.0244140625,0.7844238281
700,0.3354492188,0.0200195312,0.7875976562
701,0.3349609375,0.0151367188,0.7841796875
702,0.3342285156,0.0209960938,0.7966308594
703,0.3425292969,0.0134277344,0.7897949219
704,0.3410644531,0.0087890625,0.7917480469
705,0.3393554688,0.0070800781,0.7827148438
706,0.3437500000,0.0073242188,0.7841796875
707,0.3466796875,0.0146484375,0.7958984375
708,0.3442382812,0.0144042969,0.7944335938
709,0.3447265625,0.0102539062,0.7963867188
710,0.3488769531,0.0104980469,0.7983398438
711,0.3525390625,0.0109863281,0.8051757812
712,0.3623046875,0.0175781250,0.7980957031
713,0.3669433594,0.0168457031,0.8166503906
714,0.3579101562,0.0102539062,0.7980957031
715,0.3618164062,0.0083007812,0.7954101562
716,0.3581542969,0.0034179688,0.7968750000
717,0.3630371094,-0.0017089844,0.7929687500
718,0.3662109375,-0.0043945312,0.7941894531
719,0.3669433594,-0.0002441406,0.7856445312
720,0.3654785156,-0.0053710938,0.7995605469
721,0.3706054688,0.0034179688,0.7995605469
722,0.3671875000,0.0051269531,0.7937011719
723,0.3776855469,0.0046386719,0.7871093750
724,0.3728027344,0.0073242188,0.7846679688
725,0.3754882812,0.0117187500,0.7866210938
726,0.3752441406,0.0114746094,0.7797851562
727,0.3728027344,0.0131835938,0.7900390625
728,0.3811035156,0.0163574219,0.7939453125
729,0.3850097656,0.0104980469,0.8051757812
730,0.3813476562,0.0227050781,0.7956542969
731,0.3872070312,0.0205078125,0.7956542969
732,0.3896484375,0.0161132812,0.7980957031
733,0.3872070312,0.0136718750,0.7961425781
734,0.3925781250,0.0146484375,0.7949218750
735,0.3928222656,0.0144042969,0.7946777344
736,0.4006347656,0.0124511719,0.7890625000
737,0.3957519531,0.0117187500,0.7875976562
738,0.3979492188,0.0126953125,0.7966308594
739,0.3964843750,0.0065917969,0.8002929688
740,0.3964843750,0.0124511719,0.8007812500
741,0.3974609375,0.0107421875,0.7829589844
742,0.3913574219,0.0104980469,0.7824707031
743,0.3974609375,0.0112304688,0.7814941406
744,0.3937988281,0.0131835938,0.7902832031
745,0.3962402344,0.0117187500,0.7827148438
746,0.4057617188,0.0126953125,0.7917480469
747,0.4050292969,0.0134277344,0.7878417969
748,0.4111328125,0.0134277344,0.7875976562
749,0.4089355469,0.0153808594,0.7893066406
750,0.4042968750,0.0239257812,0.7944335938
751,0.4069824219,0.0129394531,0.7993164062
752,0.4101562500,0.0146484375,0.7944335938
753,0.4125976562,0.0131835938,0.8049316406
754,0.4052734375,0.0178222656,0.7971191406
755,0.4111328125,0.0166015625,0.7983398438
756,0.4101562500,0.0112304688,0.7810058594
757,0.4047851562,0.0122070312,0.7836914062
758,0.4064941406,0.0148925781,0.7866210938
759,0.4025878906,0.0087890625,0.8002929688
760,0.4062500000,0.0068359375,0.8032226562
761,0.4050292969,0.0114746094,0.7941894531
762,0.4101562500,0.0134277344,0.7958984375
763,0.4045410156,0.0129394531,0.7915039062
764,0.4125976562,0.0102539062,0.7978515625
765,0.4121093750,0.0156250000,0.8085937500
766,0.4123535156,0.0234375000,0.8071289062
767,0.4025878906,0.0166015625,0.8115234375
768,0.4057617188,0.0163574219,0.8098144531
769,0.4050292969,0.0156250000,0.8117675781
770,0.4069824219,0.0166015625,0.7971191406
771,0.4062500000,0.0063476562,0.8010253906
772,0.3977050781,0.0163574219,0.7932128906
773,0.4020996094,0.0095214844,0.8054199219
774,0.4013671875,0.0104980469,0.8127441406
775,0.4011230469,0.0026855469,0.8090820312
776,0.4055175781,0.0012207031,0.8134765625
777,0.4011230469,0.0100097656,0.8144531250
778,0.4028320312,0.0070800781,0.8137207031
779,0.4057617188,0.0051269531,0.8129882812
780,0.4028320312,0.0129394531,0.8208007812
781,0.4045410156,0.0136718750,0.8176269531
782,0.4047851562,0.0163574219,0.8132324219
783,0.4018554688,0.0195312500,0.8044433594
784,0.4025878906,0.0124511719,0.8159179688
785,0.3981933594,0.0083007812,0.8051757812
786,0.4020996094,0.0129394531,0.8171386719
787,0.4028320312,0.0053710938,0.8247070312
788,0.4050292969,0.0075683594,0.8237304688
789,0.4060058594,0.0107421875,0.8129882812
790,0.4033203125,0.0139160156,0.8100585938
791,0.4025878906,0.0119628906,0.8273925781
792,0.3967285156,0.0080566406,0.8171386719
793,0.3950195312,0.0073242188,0.8193359375
794,0.3974609375,0.0031738281,0.8176269531
795,0.3964843750,0.0063476562,0.8222656250
796,0.4020996094,0.0051269531,0.8271484375
797,0.3891601562,0.0012207031,0.8291015625
798,0.3889160156,-0.0036621094,0.8220214844
799,0.3947753906,0.0000000000,0.8300781250
800,0.3955078125,-0.0009765625,0.8286132812
801,0.3984375000,0.0012207031,0.8161621094
802,0.3928222656,0.0024414062,0.8171386719
803,0.3901367188,0.0090332031,0.8210449219
804,0.3981933594,0.0063476562,0.8129882812
805,0.3979492188,0.0039062500,0.8103027344
806,0.3981933594,0.0097656250,0.8144531250
807,0.4006347656,0.0126953125,0.8142089844
808,0.4025878906,0.0124511719,0.8078613281
809,0.4003906250,0.0153808594,0.8186035156
810,0.3991699219,0.0104980469,0.8151855469
811,0.4013671875,0.0124511719,0.8166503906
812,0.3986816406,0.0097656250,0.8198242188
813,0.4018554688,0.0129394531,0.8178710938
814,0.3979492188,0.0129394531,0.8132324219
815,0.4047851562,0.0141601562,0.8149414062
816,0.4018554688,0.0158691406,0.8137207031
817,0.4033203125,0.0173339844,0.8200683594
818,0.4079589844,0.0136718750,0.8083496094
819,0.4033203125,0.0119628906,0.8093261719
820,0.4016113281,0.0178222656,0.8159179688
821,0.4013671875,0.0146484375,0.8076171875
822,0.4101562500,0.0197753906,0.8110351562
823,0.4104003906,0.0180664062,0.8125000000
824,0.4060058594,0.0136718750,0.8137207031
825,0.4104003906,0.0156250000,0.8088378906
826,0.4101562500,0.0187988281,0.8234863281
827,0.4052734375,0.0185546875,0.8173828125
828,0.4152832031,0.0224609375,0.8161621094
829,0.4145507812,0.0227050781,0.8178710938
830,0.4074707031,0.0229492188,0.8100585938
831,0.4064941406,0.0148925781,0.8107910156
832,0.4086914062,0.0163574219,0.8156738281
833,0.4011230469,0.0090332031,0.8146972656
834,0.4045410156,0.0095214844,0.8200683594
835,0.4101562500,0.0097656250,0.8227539062
836,0.4040527344,0.0129394531,0.8134765625
837,0.4118652344,0.0085449219,0.8144531250
838,0.4003906250,0.0085449219,0.8090820312
839,0.4030761719,0.0102539062,0.8110351562
840,0.4062500000,0.0112304688,0.8093261719
841,0.4069824219,0.0124511719,0.8039550781
842,0.4050292969,0.0109863281,0.8078613281
843,0.4033203125,0.0134277344,0.8188476562
844,0.4011230469,0.0126953125,0.8105468750
845,0.4001464844,0.0048828125,0.8112792969
846,0.3972167969,0.0104980469,0.8061523438
847,0.4057617188,0.0073242188,0.8046875000
848,0.4025878906,0.0122070312,0.8127441406
849,0.4084472656,0.0126953125,0.8095703125
850,0.4057617188,0.0151367188,0.8115234375
851,0.4052734375,0.0126953125,0.8234863281
852,0.4062500000,0.0139160156,0.8129882812
853,0.4008789062,0.0087890625,0.8117675781
854,0.4106445312,0.0085449219,0.8264160156
855,0.4079589844,0.0109863281,0.8210449219
856,0.4064941406,0.0068359375,0.8208007812
857,0.4018554688,0.0107421875,0.8210449219
858,0.4069824219,0.0075683594,0.8127441406
859,0.4045410156,0.0051269531,0.8107910156
860,0.4013671875,0.0043945312,0.8122558594
861,0.4040527344,0.0000000000,0.8110351562
862,0.3979492188,0.0112304688,0.8129882812
863,0.4052734375,0.0068359375,0.8161621094
864,0.4057617188,0.0073242188,0.8129882812
865,0.4086914062,0.0080566406,0.8173828125
866,0.4045410156,0.0095214844,0.8225097656
867,0.4084472656,0.0134277344,0.8254394531
868,0.4096679688,0.0117187500,0.8168945312
869,0.4147949219,0.0141601562,0.8083496094
870,0.4067382812,0.0168457031,0.8142089844
871,0.4038085938,0.0063476562,0.8134765625
872,0.4057617188,0.0100097656,0.8134765625
873,0.4082031250,0.0075683594,0.8117675781
874,0.4035644531,0.0122070312,0.8100585938
875,0.4069824219,0.0051269531,0.8081054688
876,0.4101562500,0.0083007812,0.8049316406
877,0.4082031250,0.0029296875,0.8020019531
878,0.4042968750,0.0092773438,0.8010253906
879,0.4082031250,0.0112304688,0.8142089844
880,0.4035644531,0.0075683594,0.8125000000
881,0.4140625000,0.0068359375,0.8068847656
882,0.4135742188,0.0104980469,0.8037109375
883,0.4096679688,0.0173339844,0.8037109375
884,0.4135742188,0.0080566406,0.8010253906
885,0.4128417969,0.0129394531,0.8039550781
886,0.4113769531,0.0112304688,0.8051757812
887,0.4143066406,0.0144042969,0.8010253906
888,0.4199218750,0.0192871094,0.8085937500
889,0.4150390625,0.0090332031,0.8117675781
890,0.4121093750,0.0131835938,0.8022460938
891,0.4111328125,0.0185546875,0.8022460938
892,0.4064941406,0.0056152344,0.8015136719
893,0.4118652344,0.0095214844,0.8149414062
894,0.4101562500,0.0146484375,0.8081054688
895,0.4208984375,0.0092773438,0.8066406250
896,0.4121093750,0.0117187500,0.8056640625
897,0.4155273438,0.0114746094,0.8081054688
898,0.4150390625,0.0070800781,0.8063964844
899,0.4064941406,0.0095214844,0.7968750000
900,0.4123535156,0.0122070312,0.8129882812
901,0.4121093750,0.0114746094,0.8151855469
902,0.4155273438,0.0163574219,0.8161621094
903,0.4133300781,0.0070800781,0.8120117188
904,0.4125976562,0.0114746094,0.8054199219
905,0.4138183594,0.0090332031,0.8078613281
906,0.4135742188,0.0156250000,0.8098144531
907,0.4106445312,0.0068359375,0.8027343750
908,0.4101562500,0.0141601562,0.8098144531
909,0.4116210938,0.0141601562,0.8085937500
910,0.4138183594,0.0117187500,0.8046875000
911,0.4099121094,0.0117187500,0.8044433594
912,0.4123535156,0.0153808594,0.8068847656
913,0.4116210938,0.0122070312,0.8095703125
914,0.4055175781,0.0124511719,0.8085937500
915,0.4079589844,0.0129394531,0.7944335938
916,0.4089355469,0.0058593750,0.8015136719
917,0.4113769531,0.0126953125,0.8105468750
918,0.4121093750,0.0117187500,0.7956542969
919,0.4155273438,0.0183105469,0.8110351562
920,0.4028320312,0.0168457031,0.8066406250
921,0.4016113281,0.0148925781,0.8186035156
922,0.4074707031,0.0124511719,0.8117675781
923,0.4135742188,0.0124511719,0.8000488281
924,0.4064941406,0.0065917969,0.8073730469
925,0.4045410156,0.0102539062,0.8085937500
926,0.4057617188,0.0107421875,0.8088378906
927,0.4079589844,0.0107421875,0.7988281250
928,0.4069824219,0.0124511719,0.8198242188
929,0.4011230469,0.0090332031,0.8068847656
930,0.4074707031,0.0124511719,0.8183593750
931,0.4057617188,0.0161132812,0.8144531250
932,0.4094238281,0.0112304688,0.8146972656
933,0.4082031250,0.0107421875,0.8156738281
934,0.4077148438,0.0048828125,0.8156738281
935,0.4106445312,-0.0024414062,0.8161621094
936,0.4089355469,0.0041503906,0.8139648438
937,0.4013671875,0.0048828125,0.8256835938
938,0.4062500000,0.0092773438,0.8193359375
939,0.3979492188,0.0075683594,0.8190917969
940,0.4057617188,0.0034179688,0.8115234375
941,0.4042968750,0.0141601562,0.8093261719
942,0.4035644531,0.0109863281,0.8146972656
943,0.4011230469,0.0078125000,0.8183593750
944,0.4013671875,0.0087890625,0.8139648438
945,0.4069824219,0.0107421875,0.8242187500
946,0.4013671875,0.0068359375,0.8149414062
947,0.4023437500,0.0073242188,0.8183593750
948,0.4079589844,0.0097656250,0.8168945312
949,0.4079589844,0.0061035156,0.8154296875
950,0.4042968750,0.0058593750,0.8166503906
951,0.4030761719,0.0102539062,0.8120117188
952,0.4033203125,0.0075683594,0.8173828125
953,0.3996582031,0.0097656250,0.8154296875
954,0.4013671875,0.0085449219,0.8051757812
955,0.4025878906,0.0051269531,0.8161621094
956,0.3999023438,0.0119628906,0.8178710938
957,0.4028320312,0.0058593750,0.8198242188
958,0.4101562500,0.0122070312,0.8134765625
959,0.4123535156,0.0129394531,0.8093261719
960,0.4096679688,0.0131835938,0.8200683594
961,0.4023437500,0.0209960938,0.8093261719
962,0.4030761719,0.0126953125,0.8103027344
963,0.4072265625,0.0061035156,0.8149414062
964,0.4086914062,0.0146484375,0.8139648438
965,0.4028320312,0.0124511719,0.8105468750
966,0.4084472656,0.0095214844,0.8146972656
967,0.3969726562,0.0087890625,0.8203125000
968,0.4030761719,0.0083007812,0.8117675781
969,0.4033203125,0.0063476562,0.8125000000
970,0.4096679688,0.0136718750,0.8002929688
971,0.4050292969,0.0148925781,0.8044433594
972,0.4052734375,0.0102539062,0.8117675781
973,0.4030761719,0.0109863281,0.8159179688
974,0.3986816406,0.0095214844,0.8059082031
975,0.3991699219,0.0075683594,0.8234863281
976,0.4042968750,0.0070800781,0.8173828125
977,0.4038085938,0.0119628906,0.8183593750
978,0.4025878906,0.0158691406,0.8266601562
979,0.4038085938,0.0046386719,0.8244628906
980,0.3959960938,0.0058593750,0.8156738281
981,0.3935546875,0.0053710938,0.8195800781
982,0.3986816406,-0.0012207031,0.8225097656
983,0.3952636719,0.0080566406,0.8200683594
984,0.3889160156,-0.0031738281,0.8173828125
985,0.3940429688,0.0009765625,0.8288574219
986,0.3989257812,0.0063476562,0.8266601562
987,0.4001464844,0.0124511719,0.8305664062
988,0.3994140625,0.0090332031,0.8161621094
989,0.3967285156,0.0097656250,0.8166503906
990,0.4035644531,0.0109863281,0.8090820312
991,0.4006347656,0.0144042969,0.8078613281
992,0.3974609375,0.0134277344,0.8129882812
993,0.4008789062,0.0124511719,0.8210449219
994,0.4067382812,0.0087890625,0.8142089844
995,0.4047851562,0.0102539062,0.8139648438
996,0.4101562500,0.0151367188,0.8149414062
997,0.4020996094,0.0163574219,0.8125000000
998,0.4060058594,0.0109863281,0.8173828125
999,0.4052734375,0.0153808594,0.8151855469
1000,0.3994140625,0.0144042969,0.8220214844
1001,0.4038085938,0.0141601562,0.8125000000
1002,0.3957519531,0.0131835938,0.8229980469
1003,0.4060058594,0.0102539062,0.8217773438
1004,0.3994140625,0.0065917969,0.8227539062
1005,0.3981933594,0.0070800781,0.8146972656
1006,0.4016113281,0.0063476562,0.8217773438
1007,0.3950195312,0.0112304688,0.8259277344
1008,0.3964843750,0.0007324219,0.8239746094
1009,0.4006347656,0.0041503906,0.8183593750
1010,0.3981933594,0.0039062500,0.8168945312
1011,0.4042968750,0.0000000000,0.8103027344
1012,0.4011230469,0.0004882812,0.8151855469
1013,0.3999023438,0.0095214844,0.8134765625
1014,0.4011230469,0.0041503906,0.8212890625
1015,0.4025878906,0.0061035156,0.8134765625
1016,0.4030761719,0.0083007812,0.8164062500
1017,0.4016113281,0.0124511719,0.8198242188
1018,0.4047851562,0.0112304688,0.8178710938
1019,0.4064941406,0.0139160156,0.8007812500
1020,0.4067382812,0.0117187500,0.8137207031
1021,0.4003906250,0.0087890625,0.8115234375
1022,0.4011230469,0.0144042969,0.8129882812
1023,0.4057617188,0.0153808594,0.8029785156
1024,0.4052734375,0.0153808594,0.8203125000
1025,0.4079589844,0.0234375000,0.8156738281
1026,0.4089355469,0.0224609375,0.8139648438
1027,0.4052734375,0.0178222656,0.8117675781
1028,0.4084472656,0.0158691406,0.8156738281
1029,0.4042968750,0.0129394531,0.8149414062
1030,0.4033203125,0.0151367188,0.8212890625
1031,0.4069824219,0.0129394531,0.8171386719
1032,0.4008789062,0.0126953125,0.8168945312
1033,0.4064941406,0.0144042969,0.8073730469
1034,0.4089355469,0.0129394531,0.8146972656
1035,0.4084472656,0.0161132812,0.8117675781
1036,0.4064941406,0.0080566406,0.8168945312
1037,0.4035644531,0.0068359375,0.8156738281
1038,0.4038085938,0.0063476562,0.8134765625
1039,0.4040527344,0.0080566406,0.8120117188
1040,0.4089355469,0.0087890625,0.8041992188
1041,0.4006347656,0.0119628906,0.8100585938
1042,0.3991699219,0.0112304688,0.8083496094
1043,0.3918457031,0.0014648438,0.8056640625
1044,0.3984375000,0.0036621094,0.8041992188
1045,0.3940429688,0.0058593750,0.8107910156
1046,0.3996582031,0.0041503906,0.8034667969
1047,0.4006347656,0.0048828125,0.8071289062
1048,0.3945312500,0.0031738281,0.8176269531
1049,0.4079589844,0.0080566406,0.8144531250
1050,0.4091796875,0.0075683594,0.8210449219
1051,0.4013671875,0.0136718750,0.8239746094
1052,0.4057617188,0.0080566406,0.8107910156
1053,0.4011230469,0.0073242188,0.8151855469
1054,0.3994140625,0.0021972656,0.8208007812
1055,0.3989257812,0.0034179688,0.8110351562
1056,0.3984375000,-0.0034179688,0.8149414062
1057,0.3930664062,-0.0007324219,0.8068847656
1058,0.3974609375,0.0017089844,0.8120117188
1059,0.3935546875,0.0007324219,0.8212890625
1060,0.4006347656,0.0046386719,0.8142089844
1061,0.3903808594,0.0065917969,0.8088378906
1062,0.4003906250,0.0012207031,0.8129882812
1063,0.3986816406,0.0080566406,0.8139648438
1064,0.4006347656,0.0148925781,0.8061523438
1065,0.4042968750,0.0153808594,0.8200683594
1066,0.4050292969,0.0134277344,0.8134765625
1067,0.4101562500,0.0170898438,0.8095703125
1068,0.4016113281,0.0207519531,0.8076171875
1069,0.4096679688,0.0163574219,0.8154296875
1070,0.4055175781,0.0168457031,0.8164062500
1071,0.4040527344,0.0141601562,0.8120117188
1072,0.4006347656,0.0141601562,0.8137207031
1073,0.4094238281,0.0161132812,0.8210449219
1074,0.4042968750,0.0153808594,0.8215332031
1075,0.4038085938,0.0134277344,0.8229980469
1076,0.4035644531,0.0129394531,0.8212890625
1077,0.4064941406,0.0083007812,0.8210449219
1078,0.4023437500,0.0095214844,0.8203125000
1079,0.4008789062,0.0017089844,0.8129882812
1080,0.3959960938,0.0056152344,0.8178710938
1081,0.3974609375,0.0085449219,0.8137207031
1082,0.4018554688,0.0097656250,0.8159179688
1083,0.3950195312,0.0056152344,0.8210449219
1084,0.4020996094,0.0034179688,0.8203125000
1085,0.4060058594,0.0075683594,0.8208007812
1086,0.4003906250,0.0083007812,0.8100585938
1087,0.4057617188,0.0073242188,0.8146972656
1088,0.4060058594,0.0051269531,0.8095703125
1089,0.3986816406,0.0114746094,0.8164062500
1090,0.3994140625,0.0041503906,0.8171386719
1091,0.4050292969,0.0068359375,0.8120117188
1092,0.3974609375,0.0092773438,0.8190917969
1093,0.4030761719,0.0119628906,0.8127441406
1094,0.4145507812,0.0073242188,0.8164062500
1095,0.4055175781,0.0087890625,0.8100585938
1096,0.4033203125,0.0122070312,0.8100585938
1097,0.4035644531,0.0048828125,0.8208007812
1098,0.4030761719,0.0083007812,0.8144531250
1099,0.4084472656,0.0141601562,0.8125000000
1100,0.4038085938,0.0139160156,0.8029785156
1101,0.4086914062,0.0139160156,0.8122558594
1102,0.4091796875,0.0092773438,0.8066406250
1103,0.4035644531,0.0102539062,0.8066406250
1104,0.4069824219,0.0129394531,0.7993164062
1105,0.3950195312,0.0136718750,0.8134765625
1106,0.4069824219,0.0124511719,0.8085937500
1107,0.4084472656,0.0097656250,0.8090820312
1108,0.4045410156,0.0134277344,0.8107910156
1109,0.4128417969,0.0144042969,0.8110351562
1110,0.4074707031,0.0122070312,0.8098144531
1111,0.4060058594,0.0083007812,0.8088378906
1112,0.4055175781,0.0083007812,0.8129882812
1113,0.4067382812,0.0163574219,0.8171386719
1114,0.3986816406,0.0124511719,0.8122558594
1115,0.4062500000,0.0117187500,0.8059082031
1116,0.4096679688,0.0073242188,0.8125000000
1117,0.4067382812,0.0083007812,0.8137207031
1118,0.4128417969,0.0156250000,0.8144531250
1119,0.4104003906,0.0146484375,0.8149414062
1120,0.4101562500,0.0114746094,0.8129882812
1121,0.4091796875,0.0173339844,0.8117675781
1122,0.4160156250,0.0126953125,0.8078613281
1123,0.4172363281,0.0124511719,0.8005371094
1124,0.4121093750,0.0168457031,0.8115234375
1125,0.4047851562,0.0156250000,0.8056640625
1126,0.4072265625,0.0073242188,0.8098144531
1127,0.4045410156,0.0126953125,0.8149414062
1128,0.4077148438,0.0104980469,0.8125000000
1129,0.4038085938,0.0090332031,0.8083496094
1130,0.4013671875,0.0087890625,0.8120117188
1131,0.4028320312,0.0090332031,0.8063964844
1132,0.4067382812,0.0129394531,0.8178710938
1133,0.4025878906,0.0056152344,0.8127441406
1134,0.4042968750,0.0114746094,0.8242187500
1135,0.4006347656,0.0114746094,0.8164062500
1136,0.4018554688,0.0056152344,0.8281250000
1137,0.4086914062,0.0041503906,0.8120117188
1138,0.4074707031,0.0041503906,0.8151855469
1139,0.4062500000,0.0053710938,0.8220214844
1140,0.4047851562,0.0021972656,0.8078613281
1141,0.4060058594,-0.0019531250,0.8073730469
1142,0.4011230469,0.0004882812,0.8078613281
1143,0.4016113281,0.0053710938,0.8112792969
1144,0.4033203125,0.0036621094,0.8154296875
1145,0.3959960938,0.0007324219,0.8125000000
1146,0.4072265625,0.0090332031,0.8127441406
1147,0.4023437500,0.0090332031,0.8156738281
1148,0.4104003906,0.0065917969,0.8198242188
1149,0.4079589844,0.0122070312,0.8244628906
1150,0.4062500000,0.0107421875,0.8286132812
1151,0.4084472656,0.0109863281,0.8269042969
1152,0.4067382812,0.0095214844,0.8200683594
1153,0.4072265625,0.0153808594,0.8195800781
1154,0.4047851562,0.0100097656,0.8107910156
1155,0.4086914062,0.0095214844,0.8081054688
1156,0.4062500000,0.0075683594,0.8088378906
1157,0.4030761719,0.0019531250,0.8071289062
1158,0.4072265625,0.0100097656,0.8076171875
1159,0.4045410156,0.0114746094,0.8127441406
1160,0.4064941406,0.0080566406,0.8088378906
1161,0.4084472656,0.0083007812,0.8071289062
1162,0.4079589844,0.0078125000,0.8059082031
1163,0.4108886719,0.0104980469,0.8088378906
1164,0.4101562500,0.0139160156,0.8127441406
1165,0.4074707031,0.0148925781,0.8112792969
